Snake DQN Training Log - 20251014_214114
==================================================
Grid Size: 15x20
Total Episodes: 3000
Final Average Score: 1.18
Best Score: 14
Final Epsilon: 0.0200

Episode Details:
Episode	Score	AvgScore	Epsilon	Reward
2308	0	0.66	0.0200	-0.17
2309	3	0.66	0.0200	28.24
2310	0	0.65	0.0200	6.39
2311	0	0.63	0.0200	-0.11
2312	2	0.65	0.0200	16.81
2313	0	0.64	0.0200	0.64
2314	0	0.63	0.0200	5.13
2315	0	0.62	0.0200	-2.79
2316	0	0.57	0.0200	-3.03
2317	0	0.56	0.0200	-0.34
2318	0	0.56	0.0200	5.34
2319	0	0.52	0.0200	-2.74
2320	0	0.50	0.0200	6.08
2321	0	0.49	0.0200	4.20
2322	1	0.50	0.0200	9.73
2323	0	0.50	0.0200	-0.87
2324	0	0.49	0.0200	2.84
2325	2	0.50	0.0200	15.19
2326	0	0.50	0.0200	8.74
2327	0	0.50	0.0200	0.55
2328	2	0.52	0.0200	20.72
2329	1	0.52	0.0200	1.28
2330	0	0.52	0.0200	2.10
2331	0	0.51	0.0200	0.35
2332	0	0.51	0.0200	2.16
2333	0	0.49	0.0200	-1.57
2334	0	0.46	0.0200	-2.66
2335	0	0.45	0.0200	1.32
2336	1	0.45	0.0200	3.31
2337	0	0.43	0.0200	0.78
2338	0	0.41	0.0200	4.22
2339	0	0.39	0.0200	-3.00
2340	2	0.41	0.0200	13.74
2341	0	0.41	0.0200	0.46
2342	0	0.40	0.0200	3.04
2343	0	0.38	0.0200	2.21
2344	0	0.37	0.0200	1.91
2345	0	0.34	0.0200	-1.71
2346	0	0.33	0.0200	26.23
2347	0	0.32	0.0200	0.32
2348	0	0.32	0.0200	10.19
2349	0	0.32	0.0200	-0.27
2350	0	0.30	0.0200	0.17
2351	0	0.29	0.0200	2.25
2352	0	0.29	0.0200	-2.00
2353	0	0.29	0.0200	-2.74
2354	0	0.29	0.0200	1.60
2355	2	0.31	0.0200	10.53
2356	0	0.31	0.0200	6.52
2357	0	0.31	0.0200	0.88
2358	0	0.31	0.0200	0.66
2359	0	0.31	0.0200	-1.50
2360	0	0.31	0.0200	1.15
2361	2	0.33	0.0200	25.26
2362	3	0.36	0.0200	17.04
2363	0	0.35	0.0200	1.90
2364	0	0.35	0.0200	0.58
2365	1	0.36	0.0200	3.81
2366	1	0.37	0.0200	2.53
2367	0	0.37	0.0200	2.61
2368	1	0.37	0.0200	10.84
2369	0	0.36	0.0200	7.32
2370	0	0.36	0.0200	0.60
2371	0	0.35	0.0200	-1.65
2372	0	0.35	0.0200	-1.26
2373	0	0.35	0.0200	-2.99
2374	1	0.36	0.0200	6.09
2375	1	0.36	0.0200	4.96
2376	0	0.36	0.0200	-0.85
2377	0	0.35	0.0200	-1.21
2378	1	0.36	0.0200	9.55
2379	0	0.36	0.0200	-3.48
2380	0	0.36	0.0200	7.08
2381	0	0.36	0.0200	2.02
2382	1	0.37	0.0200	2.34
2383	0	0.37	0.0200	-2.94
2384	0	0.37	0.0200	0.91
2385	0	0.36	0.0200	2.24
2386	1	0.36	0.0200	3.36
2387	0	0.36	0.0200	5.47
2388	0	0.36	0.0200	-1.97
2389	0	0.36	0.0200	-2.86
2390	0	0.35	0.0200	13.12
2391	2	0.37	0.0200	11.19
2392	1	0.38	0.0200	1.92
2393	0	0.38	0.0200	0.27
2394	0	0.37	0.0200	1.91
2395	1	0.38	0.0200	10.58
2396	0	0.38	0.0200	-2.39
2397	0	0.37	0.0200	2.89
2398	1	0.37	0.0200	9.64
2399	0	0.36	0.0200	-2.97
2400	0	0.35	0.0200	-2.98
2401	0	0.35	0.0200	-3.69
2402	0	0.35	0.0200	-3.22
2403	0	0.35	0.0200	-2.48
2404	0	0.35	0.0200	0.47
2405	0	0.35	0.0200	0.54
2406	0	0.34	0.0200	2.62
2407	1	0.35	0.0200	6.84
2408	0	0.35	0.0200	-1.34
2409	0	0.32	0.0200	2.25
2410	0	0.32	0.0200	0.45
2411	0	0.32	0.0200	1.45
2412	0	0.30	0.0200	-3.31
2413	0	0.30	0.0200	3.76
2414	0	0.30	0.0200	4.63
2415	0	0.30	0.0200	2.66
2416	0	0.30	0.0200	1.43
2417	0	0.30	0.0200	2.28
2418	0	0.30	0.0200	0.68
2419	0	0.30	0.0200	-3.08
2420	0	0.30	0.0200	20.24
2421	0	0.30	0.0200	6.76
2422	0	0.29	0.0200	3.20
2423	2	0.31	0.0200	9.65
2424	1	0.32	0.0200	10.96
2425	0	0.30	0.0200	-0.68
2426	0	0.30	0.0200	0.84
2427	0	0.30	0.0200	-2.45
2428	0	0.28	0.0200	-0.63
2429	0	0.27	0.0200	11.69
2430	0	0.27	0.0200	5.40
2431	0	0.27	0.0200	8.61
2432	0	0.27	0.0200	-2.14
2433	0	0.27	0.0200	0.79
2434	0	0.27	0.0200	-0.77
2435	0	0.27	0.0200	8.91
2436	0	0.26	0.0200	-3.04
2437	0	0.26	0.0200	-0.77
2438	1	0.27	0.0200	8.08
2439	0	0.27	0.0200	-0.38
2440	0	0.25	0.0200	-2.09
2441	1	0.26	0.0200	3.06
2442	0	0.26	0.0200	10.25
2443	0	0.26	0.0200	1.58
2444	0	0.26	0.0200	-2.36
2445	1	0.27	0.0200	3.95
2446	0	0.27	0.0200	-1.22
2447	0	0.27	0.0200	-1.23
2448	0	0.27	0.0200	3.92
2449	0	0.27	0.0200	-2.51
2450	0	0.27	0.0200	5.12
2451	0	0.27	0.0200	-1.58
2452	1	0.28	0.0200	3.23
2453	1	0.29	0.0200	4.68
2454	0	0.29	0.0200	7.72
2455	0	0.27	0.0200	-2.48
2456	0	0.27	0.0200	12.22
2457	0	0.27	0.0200	0.44
2458	0	0.27	0.0200	1.52
2459	0	0.27	0.0200	0.20
2460	1	0.28	0.0200	11.84
2461	0	0.26	0.0200	-0.54
2462	0	0.23	0.0200	-0.54
2463	0	0.23	0.0200	-2.09
2464	0	0.23	0.0200	0.36
2465	1	0.23	0.0200	9.65
2466	0	0.22	0.0200	-0.72
2467	0	0.22	0.0200	24.17
2468	0	0.21	0.0200	1.52
2469	0	0.21	0.0200	3.15
2470	0	0.21	0.0200	9.20
2471	1	0.22	0.0200	6.82
2472	1	0.23	0.0200	12.80
2473	1	0.24	0.0200	5.67
2474	0	0.23	0.0200	1.99
2475	0	0.22	0.0200	1.86
2476	1	0.23	0.0200	9.08
2477	0	0.23	0.0200	-1.25
2478	0	0.22	0.0200	-0.65
2479	1	0.23	0.0200	9.21
2480	0	0.23	0.0200	2.02
2481	0	0.23	0.0200	0.51
2482	0	0.22	0.0200	2.87
2483	1	0.23	0.0200	8.28
2484	1	0.24	0.0200	26.59
2485	0	0.24	0.0200	-0.70
2486	0	0.23	0.0200	12.87
2487	1	0.24	0.0200	5.28
2488	0	0.24	0.0200	2.49
2489	1	0.25	0.0200	-1.78
2490	0	0.25	0.0200	-1.09
2491	0	0.23	0.0200	-2.61
2492	0	0.22	0.0200	15.33
2493	1	0.23	0.0200	7.08
2494	1	0.24	0.0200	4.23
2495	1	0.24	0.0200	3.70
2496	0	0.24	0.0200	-3.07
2497	1	0.25	0.0200	3.75
2498	0	0.24	0.0200	1.52
2499	0	0.24	0.0200	10.28
2500	0	0.24	0.0200	1.56
2501	0	0.24	0.0200	1.30
2502	1	0.25	0.0200	9.61
2503	0	0.25	0.0200	-0.31
2504	1	0.26	0.0200	9.62
2505	0	0.26	0.0200	-0.78
2506	2	0.28	0.0200	20.24
2507	1	0.28	0.0200	6.92
2508	0	0.28	0.0200	3.18
2509	0	0.28	0.0200	4.01
2510	0	0.28	0.0200	-1.98
2511	2	0.30	0.0200	12.08
2512	0	0.30	0.0200	0.01
2513	0	0.30	0.0200	1.69
2514	0	0.30	0.0200	0.01
2515	1	0.31	0.0200	5.30
2516	3	0.34	0.0200	17.22
2517	0	0.34	0.0200	4.52
2518	0	0.34	0.0200	7.18
2519	1	0.35	0.0200	0.89
2520	0	0.35	0.0200	2.97
2521	0	0.35	0.0200	-1.56
2522	0	0.35	0.0200	3.00
2523	0	0.33	0.0200	5.69
2524	0	0.32	0.0200	-1.63
2525	0	0.32	0.0200	3.24
2526	0	0.32	0.0200	-3.37
2527	1	0.33	0.0200	10.68
2528	0	0.33	0.0200	-2.38
2529	0	0.33	0.0200	6.83
2530	2	0.35	0.0200	11.23
2531	1	0.36	0.0200	3.72
2532	0	0.36	0.0200	0.51
2533	0	0.36	0.0200	-0.72
2534	2	0.38	0.0200	17.13
2535	0	0.38	0.0200	-1.73
2536	0	0.38	0.0200	10.62
2537	1	0.39	0.0200	5.77
2538	0	0.38	0.0200	4.13
2539	1	0.39	0.0200	7.32
2540	1	0.40	0.0200	17.20
2541	0	0.39	0.0200	3.81
2542	3	0.42	0.0200	20.01
2543	0	0.42	0.0200	-3.53
2544	0	0.42	0.0200	0.13
2545	0	0.41	0.0200	-1.18
2546	0	0.41	0.0200	-1.57
2547	0	0.41	0.0200	-0.95
2548	1	0.42	0.0200	12.77
2549	0	0.42	0.0200	0.98
2550	0	0.42	0.0200	6.29
2551	1	0.43	0.0200	7.19
2552	0	0.42	0.0200	3.33
2553	0	0.41	0.0200	4.72
2554	0	0.41	0.0200	-1.46
2555	0	0.41	0.0200	-1.09
2556	0	0.41	0.0200	3.77
2557	0	0.41	0.0200	-0.64
2558	0	0.41	0.0200	2.93
2559	1	0.42	0.0200	14.60
2560	0	0.41	0.0200	-0.57
2561	0	0.41	0.0200	-1.07
2562	1	0.42	0.0200	3.12
2563	0	0.42	0.0200	-0.88
2564	1	0.43	0.0200	8.07
2565	0	0.42	0.0200	-0.33
2566	0	0.42	0.0200	-1.70
2567	0	0.42	0.0200	8.56
2568	0	0.42	0.0200	-0.89
2569	0	0.42	0.0200	2.87
2570	1	0.43	0.0200	10.50
2571	1	0.43	0.0200	5.76
2572	1	0.43	0.0200	12.04
2573	0	0.42	0.0200	-2.39
2574	0	0.42	0.0200	1.87
2575	1	0.43	0.0200	16.51
2576	1	0.43	0.0200	2.96
2577	0	0.43	0.0200	1.45
2578	2	0.45	0.0200	14.96
2579	0	0.44	0.0200	2.70
2580	0	0.44	0.0200	0.44
2581	3	0.47	0.0200	15.33
2582	0	0.47	0.0200	1.87
2583	0	0.46	0.0200	-0.53
2584	1	0.46	0.0200	6.21
2585	1	0.47	0.0200	4.62
2586	0	0.47	0.0200	3.63
2587	0	0.46	0.0200	-0.46
2588	0	0.46	0.0200	12.82
2589	1	0.46	0.0200	6.04
2590	1	0.47	0.0200	2.80
2591	2	0.49	0.0200	32.94
2592	0	0.49	0.0200	0.22
2593	0	0.48	0.0200	-0.71
2594	1	0.48	0.0200	9.35
2595	1	0.48	0.0200	5.89
2596	0	0.48	0.0200	-0.74
2597	1	0.48	0.0200	5.19
2598	0	0.48	0.0200	-0.46
2599	0	0.48	0.0200	-0.33
2600	1	0.49	0.0200	16.42
2601	1	0.50	0.0200	5.33
2602	1	0.50	0.0200	3.68
2603	1	0.51	0.0200	3.38
2604	0	0.50	0.0200	1.62
2605	0	0.50	0.0200	-1.02
2606	0	0.48	0.0200	0.11
2607	0	0.47	0.0200	-0.12
2608	1	0.48	0.0200	3.00
2609	0	0.48	0.0200	12.77
2610	1	0.49	0.0200	6.71
2611	0	0.47	0.0200	1.15
2612	1	0.48	0.0200	16.34
2613	0	0.48	0.0200	0.21
2614	0	0.48	0.0200	3.01
2615	1	0.48	0.0200	13.31
2616	2	0.47	0.0200	11.42
2617	1	0.48	0.0200	13.22
2618	0	0.48	0.0200	2.02
2619	0	0.47	0.0200	11.49
2620	1	0.48	0.0200	14.56
2621	1	0.49	0.0200	2.96
2622	0	0.49	0.0200	4.70
2623	0	0.49	0.0200	-3.25
2624	0	0.49	0.0200	11.18
2625	1	0.50	0.0200	7.77
2626	0	0.50	0.0200	-1.49
2627	0	0.49	0.0200	0.47
2628	1	0.50	0.0200	10.25
2629	1	0.51	0.0200	12.09
2630	0	0.49	0.0200	-2.56
2631	0	0.48	0.0200	-1.86
2632	0	0.48	0.0200	0.65
2633	1	0.49	0.0200	3.31
2634	2	0.49	0.0200	13.96
2635	1	0.50	0.0200	3.25
2636	0	0.50	0.0200	-0.62
2637	1	0.50	0.0200	1.77
2638	0	0.50	0.0200	1.74
2639	1	0.50	0.0200	1.62
2640	0	0.49	0.0200	-0.67
2641	0	0.49	0.0200	-0.05
2642	0	0.46	0.0200	9.18
2643	0	0.46	0.0200	0.76
2644	1	0.47	0.0200	-1.09
2645	3	0.50	0.0200	11.35
2646	2	0.52	0.0200	6.73
2647	0	0.52	0.0200	-1.30
2648	2	0.53	0.0200	13.35
2649	0	0.53	0.0200	7.75
2650	1	0.54	0.0200	13.30
2651	1	0.54	0.0200	5.13
2652	0	0.54	0.0200	4.00
2653	1	0.55	0.0200	11.59
2654	1	0.56	0.0200	4.59
2655	0	0.56	0.0200	9.41
2656	0	0.56	0.0200	-1.57
2657	0	0.56	0.0200	4.08
2658	0	0.56	0.0200	3.95
2659	1	0.56	0.0200	8.69
2660	1	0.57	0.0200	21.83
2661	3	0.60	0.0200	14.63
2662	2	0.61	0.0200	11.10
2663	1	0.62	0.0200	2.66
2664	1	0.62	0.0200	-0.82
2665	0	0.62	0.0200	6.20
2666	0	0.62	0.0200	9.36
2667	1	0.63	0.0200	2.25
2668	0	0.63	0.0200	0.86
2669	0	0.63	0.0200	24.50
2670	0	0.62	0.0200	14.33
2671	1	0.62	0.0200	2.44
2672	2	0.63	0.0200	9.53
2673	0	0.63	0.0200	7.86
2674	1	0.64	0.0200	7.26
2675	0	0.63	0.0200	-0.44
2676	2	0.64	0.0200	8.90
2677	0	0.64	0.0200	5.11
2678	1	0.63	0.0200	9.76
2679	0	0.63	0.0200	8.54
2680	1	0.64	0.0200	11.40
2681	0	0.61	0.0200	1.09
2682	0	0.61	0.0200	0.14
2683	1	0.62	0.0200	3.20
2684	1	0.62	0.0200	2.84
2685	0	0.61	0.0200	15.63
2686	0	0.61	0.0200	5.43
2687	0	0.61	0.0200	23.92
2688	0	0.61	0.0200	1.81
2689	1	0.61	0.0200	5.81
2690	1	0.61	0.0200	12.48
2691	0	0.59	0.0200	23.97
2692	0	0.59	0.0200	1.67
2693	0	0.59	0.0200	1.21
2694	0	0.58	0.0200	6.35
2695	0	0.57	0.0200	-0.22
2696	1	0.58	0.0200	10.67
2697	0	0.57	0.0200	1.58
2698	2	0.59	0.0200	4.99
2699	0	0.59	0.0200	1.62
2700	0	0.58	0.0200	-2.94
2701	0	0.57	0.0200	-0.06
2702	2	0.58	0.0200	9.30
2703	0	0.57	0.0200	-0.12
2704	1	0.58	0.0200	2.50
2705	0	0.58	0.0200	0.50
2706	1	0.59	0.0200	14.81
2707	0	0.59	0.0200	20.84
2708	1	0.59	0.0200	13.81
2709	0	0.59	0.0200	-2.67
2710	0	0.58	0.0200	1.36
2711	1	0.59	0.0200	12.16
2712	1	0.59	0.0200	12.12
2713	1	0.60	0.0200	19.71
2714	3	0.63	0.0200	22.92
2715	0	0.62	0.0200	2.07
2716	0	0.60	0.0200	7.57
2717	3	0.62	0.0200	19.36
2718	1	0.63	0.0200	6.08
2719	1	0.64	0.0200	10.31
2720	0	0.63	0.0200	1.45
2721	1	0.63	0.0200	7.50
2722	1	0.64	0.0200	1.96
2723	0	0.64	0.0200	-0.54
2724	1	0.65	0.0200	1.87
2725	1	0.65	0.0200	13.07
2726	0	0.65	0.0200	-1.41
2727	0	0.65	0.0200	-0.60
2728	1	0.65	0.0200	4.26
2729	1	0.65	0.0200	16.84
2730	0	0.65	0.0200	0.01
2731	0	0.65	0.0200	5.21
2732	2	0.67	0.0200	11.48
2733	0	0.66	0.0200	-2.32
2734	0	0.64	0.0200	0.03
2735	1	0.64	0.0200	8.15
2736	0	0.64	0.0200	11.17
2737	1	0.64	0.0200	7.98
2738	1	0.65	0.0200	8.85
2739	0	0.64	0.0200	-2.78
2740	1	0.65	0.0200	4.18
2741	0	0.65	0.0200	5.18
2742	0	0.65	0.0200	12.41
2743	1	0.66	0.0200	4.52
2744	0	0.65	0.0200	-0.28
2745	2	0.64	0.0200	7.22
2746	1	0.63	0.0200	8.18
2747	2	0.65	0.0200	24.20
2748	0	0.63	0.0200	17.50
2749	0	0.63	0.0200	-2.61
2750	0	0.62	0.0200	-1.78
2751	0	0.61	0.0200	0.79
2752	1	0.62	0.0200	0.97
2753	2	0.63	0.0200	13.06
2754	2	0.64	0.0200	6.49
2755	0	0.64	0.0200	3.06
2756	2	0.66	0.0200	20.77
2757	0	0.66	0.0200	-1.25
2758	0	0.66	0.0200	0.74
2759	1	0.66	0.0200	5.10
2760	1	0.66	0.0200	5.90
2761	4	0.67	0.0200	23.14
2762	3	0.68	0.0200	18.52
2763	0	0.67	0.0200	-0.79
2764	3	0.69	0.0200	16.84
2765	3	0.72	0.0200	20.58
2766	1	0.73	0.0200	4.32
2767	2	0.74	0.0200	15.74
2768	3	0.77	0.0200	11.12
2769	1	0.78	0.0200	6.73
2770	0	0.78	0.0200	3.05
2771	1	0.78	0.0200	5.63
2772	0	0.76	0.0200	-1.29
2773	0	0.76	0.0200	-3.40
2774	0	0.75	0.0200	5.28
2775	1	0.76	0.0200	5.35
2776	1	0.75	0.0200	4.10
2777	0	0.75	0.0200	-2.55
2778	0	0.74	0.0200	-0.23
2779	0	0.74	0.0200	-2.54
2780	0	0.73	0.0200	-3.55
2781	0	0.73	0.0200	1.52
2782	1	0.74	0.0200	7.81
2783	4	0.77	0.0200	19.00
2784	4	0.80	0.0200	18.06
2785	0	0.80	0.0200	-1.07
2786	0	0.80	0.0200	1.72
2787	2	0.82	0.0200	8.50
2788	3	0.85	0.0200	23.39
2789	0	0.84	0.0200	1.71
2790	2	0.85	0.0200	13.13
2791	0	0.85	0.0200	-2.92
2792	0	0.85	0.0200	1.97
2793	0	0.85	0.0200	-2.22
2794	1	0.86	0.0200	8.45
2795	0	0.86	0.0200	2.02
2796	1	0.86	0.0200	6.19
2797	0	0.86	0.0200	-3.73
2798	1	0.85	0.0200	1.59
2799	0	0.85	0.0200	-2.21
2800	0	0.85	0.0200	-1.56
2801	0	0.85	0.0200	-2.00
2802	0	0.83	0.0200	3.19
2803	0	0.83	0.0200	-2.57
2804	1	0.83	0.0200	3.32
2805	1	0.84	0.0200	0.10
2806	0	0.83	0.0200	2.35
2807	0	0.83	0.0200	2.08
2808	0	0.82	0.0200	0.57
2809	0	0.82	0.0200	0.87
2810	1	0.83	0.0200	3.86
2811	0	0.82	0.0200	-1.24
2812	0	0.81	0.0200	0.11
2813	0	0.80	0.0200	-0.11
2814	0	0.77	0.0200	0.36
2815	1	0.78	0.0200	10.79
2816	0	0.78	0.0200	-3.16
2817	1	0.76	0.0200	13.96
2818	0	0.75	0.0200	-2.19
2819	0	0.74	0.0200	-0.33
2820	0	0.74	0.0200	-3.18
2821	2	0.75	0.0200	11.12
2822	0	0.74	0.0200	1.39
2823	0	0.74	0.0200	2.44
2824	0	0.73	0.0200	7.22
2825	0	0.72	0.0200	-1.12
2826	0	0.72	0.0200	-1.34
2827	1	0.73	0.0200	1.34
2828	0	0.72	0.0200	0.88
2829	0	0.71	0.0200	-2.34
2830	3	0.74	0.0200	16.12
2831	0	0.74	0.0200	-1.97
2832	1	0.73	0.0200	3.29
2833	1	0.74	0.0200	5.94
2834	1	0.75	0.0200	4.06
2835	0	0.74	0.0200	-1.52
2836	0	0.74	0.0200	-2.65
2837	1	0.74	0.0200	3.39
2838	0	0.73	0.0200	-3.28
2839	1	0.74	0.0200	1.28
2840	0	0.73	0.0200	0.55
2841	1	0.74	0.0200	5.65
2842	0	0.74	0.0200	0.89
2843	0	0.73	0.0200	-1.73
2844	2	0.75	0.0200	10.79
2845	0	0.73	0.0200	-2.26
2846	2	0.74	0.0200	13.07
2847	0	0.72	0.0200	2.34
2848	1	0.73	0.0200	4.49
2849	2	0.75	0.0200	8.31
2850	0	0.75	0.0200	2.99
2851	0	0.75	0.0200	0.62
2852	0	0.74	0.0200	0.58
2853	1	0.73	0.0200	8.70
2854	1	0.72	0.0200	1.87
2855	1	0.73	0.0200	21.04
2856	1	0.72	0.0200	14.87
2857	1	0.73	0.0200	12.42
2858	0	0.73	0.0200	-3.19
2859	2	0.74	0.0200	11.35
2860	1	0.74	0.0200	4.37
2861	0	0.70	0.0200	1.39
2862	0	0.67	0.0200	-2.61
2863	0	0.67	0.0200	-0.58
2864	0	0.64	0.0200	3.26
2865	0	0.61	0.0200	-2.17
2866	2	0.62	0.0200	11.76
2867	0	0.60	0.0200	1.16
2868	1	0.58	0.0200	5.70
2869	4	0.61	0.0200	20.14
2870	0	0.61	0.0200	-0.87
2871	2	0.62	0.0200	12.71
2872	2	0.64	0.0200	12.25
2873	0	0.64	0.0200	8.33
2874	4	0.68	0.0200	26.05
2875	0	0.67	0.0200	0.95
2876	3	0.69	0.0200	19.40
2877	0	0.69	0.0200	0.61
2878	1	0.70	0.0200	4.00
2879	1	0.71	0.0200	4.22
2880	0	0.71	0.0200	6.88
2881	1	0.72	0.0200	12.25
2882	3	0.74	0.0200	17.83
2883	0	0.70	0.0200	-1.34
2884	2	0.68	0.0200	8.00
2885	0	0.68	0.0200	-2.04
2886	1	0.69	0.0200	8.34
2887	3	0.70	0.0200	20.53
2888	1	0.68	0.0200	4.36
2889	0	0.68	0.0200	2.39
2890	0	0.66	0.0200	8.21
2891	1	0.67	0.0200	5.42
2892	0	0.67	0.0200	2.65
2893	2	0.69	0.0200	9.42
2894	0	0.68	0.0200	0.17
2895	2	0.70	0.0200	14.43
2896	2	0.71	0.0200	19.99
2897	1	0.72	0.0200	20.59
2898	0	0.71	0.0200	-0.50
2899	0	0.71	0.0200	2.24
2900	0	0.71	0.0200	4.09
2901	1	0.72	0.0200	5.83
2902	0	0.72	0.0200	8.77
2903	0	0.72	0.0200	-0.22
2904	2	0.73	0.0200	11.74
2905	2	0.74	0.0200	18.74
2906	1	0.75	0.0200	12.30
2907	0	0.75	0.0200	10.36
2908	2	0.77	0.0200	14.40
2909	3	0.80	0.0200	21.09
2910	2	0.81	0.0200	12.29
2911	1	0.82	0.0200	2.87
2912	2	0.84	0.0200	9.57
2913	0	0.84	0.0200	-0.75
2914	0	0.84	0.0200	1.29
2915	0	0.83	0.0200	-1.88
2916	1	0.84	0.0200	6.14
2917	1	0.84	0.0200	3.28
2918	0	0.84	0.0200	2.44
2919	2	0.86	0.0200	12.14
2920	1	0.87	0.0200	9.96
2921	0	0.85	0.0200	-3.27
2922	1	0.86	0.0200	9.97
2923	3	0.89	0.0200	22.34
2924	0	0.89	0.0200	2.34
2925	3	0.92	0.0200	21.96
2926	1	0.93	0.0200	6.34
2927	0	0.92	0.0200	3.12
2928	2	0.94	0.0200	13.12
2929	2	0.96	0.0200	12.56
2930	0	0.93	0.0200	12.03
2931	0	0.93	0.0200	-0.58
2932	3	0.95	0.0200	6.64
2933	0	0.94	0.0200	-1.88
2934	0	0.93	0.0200	5.01
2935	0	0.93	0.0200	-1.60
2936	0	0.93	0.0200	-0.07
2937	0	0.92	0.0200	-2.46
2938	3	0.95	0.0200	19.56
2939	3	0.97	0.0200	31.05
2940	0	0.97	0.0200	1.20
2941	1	0.97	0.0200	15.94
2942	5	1.02	0.0200	25.50
2943	1	1.03	0.0200	11.50
2944	0	1.01	0.0200	-1.00
2945	0	1.01	0.0200	-0.15
2946	2	1.01	0.0200	10.01
2947	1	1.02	0.0200	6.08
2948	0	1.01	0.0200	-0.90
2949	0	0.99	0.0200	-1.71
2950	0	0.99	0.0200	2.02
2951	3	1.02	0.0200	10.17
2952	3	1.05	0.0200	19.73
2953	0	1.04	0.0200	5.22
2954	1	1.04	0.0200	4.62
2955	1	1.04	0.0200	6.87
2956	0	1.03	0.0200	0.38
2957	0	1.02	0.0200	0.19
2958	0	1.02	0.0200	1.38
2959	0	1.00	0.0200	-0.08
2960	1	1.00	0.0200	15.33
2961	0	1.00	0.0200	-2.35
2962	3	1.03	0.0200	21.60
2963	0	1.03	0.0200	6.30
2964	1	1.04	0.0200	11.99
2965	2	1.06	0.0200	30.11
2966	2	1.06	0.0200	14.17
2967	2	1.08	0.0200	11.25
2968	1	1.08	0.0200	14.96
2969	1	1.05	0.0200	5.00
2970	0	1.05	0.0200	-0.15
2971	0	1.03	0.0200	1.53
2972	1	1.02	0.0200	5.69
2973	1	1.03	0.0200	7.58
2974	1	1.00	0.0200	10.80
2975	2	1.02	0.0200	9.19
2976	0	0.99	0.0200	-0.82
2977	2	1.01	0.0200	13.79
2978	2	1.02	0.0200	18.88
2979	2	1.03	0.0200	19.32
2980	1	1.04	0.0200	7.49
2981	3	1.06	0.0200	20.84
2982	0	1.03	0.0200	16.34
2983	4	1.07	0.0200	23.58
2984	4	1.09	0.0200	28.45
2985	3	1.12	0.0200	24.19
2986	0	1.11	0.0200	3.15
2987	1	1.09	0.0200	6.19
2988	1	1.09	0.0200	3.24
2989	0	1.09	0.0200	3.89
2990	1	1.10	0.0200	5.90
2991	1	1.10	0.0200	1.43
2992	5	1.15	0.0200	35.50
2993	3	1.16	0.0200	14.93
2994	0	1.16	0.0200	2.34
2995	1	1.15	0.0200	12.88
2996	4	1.17	0.0200	44.43
2997	1	1.17	0.0200	6.41
2998	0	1.17	0.0200	-1.64
2999	1	1.18	0.0200	8.60
